step,ppo_actor/update/new_logp/avg,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_direct/avg,timeperf/train_step,ppo_actor/update/old_logp/avg,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/advantages/avg,ppo_actor/seq_len/avg,ppo_actor/task_reward/avg,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/correct_seq_len/avg,ppo_actor/update/actor_loss/avg,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/final_reward/avg,ppo_actor/update/approx_kl/avg,ppo_actor/update/entropy/avg,ppo_actor/update/vocab_max_logits/avg,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/vocab_min_logits/avg,ppo_actor/update/importance_weight/avg,ppo_actor/kl_rewards/avg,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/clip_ratio/avg,rollout/reward,eval-rollout/reward
149,-0.067017,0.125,0.0015476,2.8932,-0.06547,175.25,0.0012108,0.0012443,-1.0596e-08,954.32,0.48438,-0.067017,706.81,-0.00010457,0.0,-4.7817e-12,0.0,0.074562,44.804,1186.8,-0.0015476,-24.178,1.0,0.0,0.99966,0.0,0.61364,
150,-0.064595,0.078125,0.0013028,2.8328,-0.06332,171.56,0.0010948,0.0010941,-7.95e-09,951.3,0.54688,-0.064594,830.77,0.00019818,0.0,8.3609e-12,0.0,0.072643,44.659,1096.8,-0.0013028,-24.43,0.99999,0.0,0.99979,0.0,0.38346,0.05
151,-0.079726,0.125,0.0012803,3.0385,-0.078446,213.12,0.0013442,0.0013721,-1.1796e-08,1082.2,0.28125,-0.079726,858.78,1.0817e-05,0.0,-1.6074e-12,0.0,0.090578,43.913,1169.7,-0.0012803,-23.869,1.0,0.0,1.0001,0.0,0.42958,
152,-0.059168,0.125,0.0010521,2.6125,-0.058116,183.0,0.00098972,0.0010033,5.0129e-09,1039.1,0.46094,-0.059168,865.08,3.6854e-05,0.0,0.0,0.0,0.067189,45.132,1187.9,-0.0010521,-24.566,1.0,0.0,0.99994,0.0,0.40952,
153,-0.066789,0.125,0.0012819,3.0574,-0.065507,207.25,0.0011513,0.0011888,-1.342e-08,1060.0,0.45312,-0.066789,875.0,-0.0001907,0.0,5.4607e-12,0.0,0.075843,44.328,1213.3,-0.0012819,-23.982,1.0,0.0,0.99987,0.0,0.59639,
154,-0.069889,0.125,0.0012471,3.0045,-0.06866,185.69,0.0011402,0.0011712,0.0,996.52,0.42969,-0.06989,855.67,0.00014319,0.0,4.5944e-12,0.0,0.078697,44.541,1102.6,-0.0012471,-24.048,0.99999,0.0,0.99989,0.0,0.49669,
155,-0.066698,0.125,0.0011823,2.6739,-0.065516,169.94,0.0011698,0.0011911,2.314e-08,891.17,0.60156,-0.066698,693.73,4.2872e-05,0.0,5.1652e-12,0.0,0.075615,44.321,1189.3,-0.0011823,-24.026,1.0,0.0,0.99999,0.0,0.55435,
156,-0.057068,0.125,0.0014247,2.5191,-0.055644,165.0,0.0011153,0.0011435,1.8196e-08,846.33,0.57031,-0.057068,668.27,0.00011498,0.0,1.1619e-11,0.0,0.065636,44.782,1082.7,-0.0014247,-23.967,1.0,0.0,0.99969,0.0,0.3945,
157,-0.062792,0.125,0.0014671,2.7824,-0.061325,183.62,0.0011293,0.0011259,-1.3252e-08,903.27,0.45312,-0.062792,691.28,2.5486e-05,0.0,0.0,0.0,0.072002,44.313,1078.9,-0.0014671,-23.84,1.0,0.0,0.99966,0.0,0.344,
158,-0.086589,0.125,0.0017378,3.0428,-0.084851,211.88,0.0014687,0.0015124,9.6337e-09,1003.8,0.34375,-0.086589,687.84,6.9002e-06,0.0,7.056e-12,0.0,0.098212,43.206,1169.3,-0.0017378,-23.404,1.0,0.0,0.99973,0.0,0.47826,
159,-0.05805,0.125,0.001254,2.9864,-0.056796,196.19,0.001037,0.0010618,3.5647e-09,998.8,0.51562,-0.05805,861.15,-4.7356e-05,0.0,2.3207e-12,0.0,0.065705,44.868,1145.3,-0.001254,-24.13,1.0,0.0,0.99978,0.0,0.42484,
160,-0.074693,0.125,0.0015736,3.0891,-0.07312,204.12,0.0011267,0.0011424,-1.1818e-08,1011.1,0.28906,-0.074693,720.38,0.00015111,0.0,2.8851e-12,0.0,0.085897,44.143,1129.3,-0.0015736,-23.742,1.0,0.0,0.99955,0.0,0.52778,
161,-0.074593,0.11719,0.0015623,2.5808,-0.07303,189.19,0.0012412,0.0012461,-2.8227e-09,864.91,0.53125,-0.074593,706.93,-6.1232e-05,0.0,7.5804e-12,0.0,0.08573,43.626,1044.0,-0.0015623,-23.468,1.0,0.0,0.99968,0.0,0.42636,
162,-0.075074,0.10938,0.0013489,3.0901,-0.073725,216.75,0.0011741,0.0012203,3.8251e-09,1089.4,0.42969,-0.075074,898.36,0.00025956,0.0,-3.2018e-12,0.0,0.085174,43.784,1233.3,-0.0013489,-23.512,1.0,0.0,0.99983,0.0,0.5,
163,-0.066581,0.11719,0.0014421,3.0749,-0.065139,246.25,0.0012428,0.001285,-1.0786e-08,1031.0,0.45312,-0.066581,730.47,-0.00027471,0.0,4.154e-12,0.0,0.074554,44.392,1279.9,-0.0014421,-23.349,1.0,0.0,0.9998,0.0,0.49123,
164,-0.074165,0.125,0.0015139,3.0753,-0.072651,192.44,0.0011277,0.0011626,1.1446e-09,1025.7,0.53906,-0.074165,859.49,3.7156e-05,0.0,1.006e-11,0.0,0.08376,43.795,1220.0,-0.0015139,-23.886,1.0,0.0,0.99961,0.0,0.42105,
165,-0.075378,0.125,0.0014867,2.5779,-0.073891,208.81,0.0012631,0.0013117,-7.5534e-09,1029.5,0.39844,-0.075378,683.06,-0.00013347,0.0,3.4045e-12,0.0,0.086583,43.42,1258.9,-0.0014867,-23.408,1.0,0.0,0.99978,0.0,0.25,
166,-0.086685,0.125,0.001441,2.7957,-0.085262,172.12,0.0014799,0.0015011,3.852e-08,927.23,0.44531,-0.086677,691.39,0.00039628,0.0,2.4667e-12,0.0,0.10043,42.959,1116.6,-0.001441,-23.384,0.99999,0.0,1.0,0.0,0.39456,
167,-0.072275,0.125,0.0012351,3.0005,-0.07104,179.94,0.0011634,0.0011892,-5.6336e-08,992.49,0.28125,-0.072275,777.83,-7.8554e-05,0.0,-4.0116e-12,0.0,0.0818,43.688,1076.5,-0.0012351,-23.495,1.0,0.0,0.99993,0.0,0.5302,
168,-0.078865,0.09375,0.0013467,2.9528,-0.077518,213.75,0.0011839,0.001209,7.3461e-09,992.67,0.45312,-0.078865,804.78,0.00014974,0.0,0.0,0.0,0.089791,43.548,1148.4,-0.0013467,-23.031,1.0,0.0,0.99984,0.0,0.6055,
169,-0.077861,0.09375,0.0016216,2.4668,-0.076239,178.62,0.0013043,0.0014175,1.0409e-08,842.84,0.55469,-0.077861,665.85,-0.00042127,0.0,7.0107e-12,0.0,0.088101,43.293,1063.3,-0.0016216,-23.293,1.0,0.0,0.99968,0.0,0.52273,
170,-0.073215,0.11719,0.0010203,2.7779,-0.072194,228.31,0.001174,0.0011761,-1.2997e-09,939.13,0.54688,-0.073215,670.33,-5.5181e-05,0.0,-2.6204e-12,0.0,0.082768,42.786,1263.6,-0.0010203,-22.832,1.0,0.0,1.0002,0.0,0.58974,
171,-0.075336,0.070312,0.0018634,2.9292,-0.073473,254.75,0.0013948,0.0014297,-1.1324e-08,928.51,0.59375,-0.075336,697.24,-0.00018831,0.0,-1.3823e-12,0.0,0.086572,42.28,1266.5,-0.0018634,-22.746,1.0,0.0,0.99953,0.0,0.55797,
172,-0.066843,0.070312,0.0017336,2.8618,-0.065109,202.88,0.0011638,0.0011978,-2.3827e-08,963.34,0.57031,-0.066843,806.36,-6.224e-05,0.0,4.8987e-12,0.0,0.075849,43.675,1171.7,-0.0017336,-23.462,1.0,0.0,0.99943,0.0,0.57333,
173,-0.072083,0.125,0.0015095,3.0046,-0.070574,203.38,0.0012285,0.0012556,5.1655e-08,978.79,0.49219,-0.072083,786.08,7.0635e-05,0.0,-3.6032e-12,0.0,0.083099,43.568,1165.6,-0.0015095,-23.294,1.0,0.0,0.99972,0.0,0.25,
174,-0.076772,0.085938,0.0012561,2.5108,-0.075516,160.69,0.0011799,0.0011973,-1.1553e-08,821.09,0.67188,-0.076772,674.83,-9.4235e-05,0.0,2.8205e-12,0.0,0.087815,43.677,1120.6,-0.0012561,-23.425,1.0,0.0,0.99992,0.0,0.43333,
175,-0.078858,0.125,0.0014539,2.5899,-0.077404,187.31,0.0011994,0.0012494,1.1178e-09,1040.5,0.19531,-0.078858,840.72,0.00028454,0.0,-2.1832e-12,0.0,0.089533,43.601,1089.0,-0.0014539,-23.491,1.0,0.0,0.99975,0.0,0.44144,
176,-0.075629,0.070312,0.0012314,3.0477,-0.074398,173.0,0.0011092,0.0011247,-2.8149e-09,850.59,0.57812,-0.075629,700.69,0.00020771,0.0,-5.4979e-12,0.0,0.087215,43.255,1056.0,-0.0012314,-23.007,1.0,0.0,0.99988,0.0,0.31538,
177,-0.098669,0.070312,0.001494,2.9638,-0.097175,196.69,0.001383,0.0013966,2.1806e-08,983.91,0.3125,-0.098669,776.17,-0.00021031,0.0,-2.3661e-12,0.0,0.11151,42.473,1078.3,-0.001494,-22.61,1.0,0.0,0.99989,0.0,0.52632,
178,-0.092503,0.11719,0.0014239,2.5205,-0.09108,211.81,0.0012786,0.0013063,6.5444e-09,1013.3,0.3125,-0.092503,725.1,-2.3415e-05,0.0,-1.162e-12,0.0,0.10553,42.404,1144.3,-0.0014239,-23.119,1.0,0.0,0.99985,0.0,0.53333,
179,-0.090831,0.046875,0.0013688,2.5971,-0.089462,183.19,0.0012702,0.0012735,-8.205e-09,880.57,0.60938,-0.090831,690.79,-5.3452e-05,0.0,5.3418e-12,0.0,0.1034,42.624,1176.6,-0.0013688,-22.964,1.0,0.0,0.9999,0.0,0.5,
180,-0.083857,0.125,0.0013659,2.6435,-0.082491,169.62,0.0011307,0.001159,-4.284e-09,893.12,0.46875,-0.083857,609.65,0.00010546,0.0,1.0298e-11,0.0,0.096224,42.568,1143.2,-0.0013659,-23.033,1.0,0.0,0.99976,0.0,0.35938,
181,-0.075988,0.125,0.0012024,2.6969,-0.074785,207.12,0.00099315,0.0010025,-1.1992e-08,922.83,0.46094,-0.075988,553.02,2.6069e-05,0.0,-1.3013e-12,0.0,0.087126,42.853,1239.0,-0.0012024,-22.528,1.0,0.0,0.99979,0.0,0.5,
182,-0.075681,0.070312,0.0013871,2.8271,-0.074294,207.12,0.0010547,0.0010927,-1.1242e-08,928.19,0.46094,-0.075681,739.39,-0.00024436,0.0,2.5832e-12,0.0,0.086213,42.542,1089.6,-0.0013871,-22.948,1.0,0.0,0.99967,0.0,0.53548,
183,-0.066105,0.125,0.00099277,2.9071,-0.065112,180.56,0.00095796,0.00099656,1.7178e-08,971.68,0.5,-0.066105,745.92,-0.00010722,0.0,1.1772e-12,0.0,0.073529,43.991,1197.4,-0.00099277,-23.389,1.0,0.0,0.99997,0.0,0.36943,
184,-0.074934,0.1875,0.0010397,2.5652,-0.073894,200.88,0.0010467,0.0010691,-2.2722e-08,872.41,0.46875,-0.074934,547.92,-0.00017012,0.0,1.3869e-12,0.0,0.085755,42.006,1158.7,-0.0010397,-22.413,1.0,0.0,1.0,0.0,0.43529,
185,-0.069814,0.085938,0.0010238,2.5016,-0.06879,196.69,0.0010121,0.0010437,4.487e-08,1025.6,0.45312,-0.069814,867.33,-4.6987e-06,0.0,0.0,0.0,0.078771,43.168,1156.7,-0.0010238,-23.273,1.0,0.0,0.99999,0.0,0.27619,
186,-0.089295,0.11719,0.0013653,2.5335,-0.087929,212.38,0.0012005,0.0012212,-8.2402e-08,1013.8,0.32031,-0.089295,714.37,-8.0763e-06,0.0,-1.162e-12,0.0,0.10149,42.329,1155.0,-0.0013653,-22.552,1.0,0.0,0.99984,0.0,0.26829,
187,-0.074229,0.125,0.0013085,3.0433,-0.07292,197.75,0.0010828,0.0011338,8.7987e-09,1064.9,0.28906,-0.074229,782.73,0.00010151,0.0,-1.0741e-12,0.0,0.084317,43.695,1179.6,-0.0013085,-22.743,1.0,0.0,0.99977,0.0,0.39735,
188,-0.074563,0.078125,0.0013225,3.0064,-0.07324,172.69,0.00098061,0.00099908,-6.4018e-09,992.02,0.42188,-0.074563,805.04,5.9175e-05,0.0,1.1367e-12,0.0,0.085619,43.088,1128.5,-0.0013225,-23.117,1.0,0.0,0.99966,0.0,0.38686,
189,-0.076784,0.09375,0.0012142,3.0604,-0.07557,188.56,0.0010433,0.0010621,3.3586e-09,1040.4,0.28906,-0.076784,891.03,2.7863e-05,0.0,2.1866e-12,0.0,0.08772,42.785,1101.1,-0.0012142,-22.798,1.0,0.0,0.99983,0.0,0.4569,
190,-0.097464,0.11719,0.0014933,2.9731,-0.095991,200.94,0.001204,0.0012369,1.228e-08,977.57,0.4375,-0.097465,749.7,9.4331e-05,0.0,-5.3963e-12,0.0,0.10842,41.816,1154.8,-0.0014933,-22.194,0.99999,0.0,0.99971,0.0,0.50538,
191,-0.080457,0.10156,0.0011699,3.0113,-0.079287,240.19,0.001037,0.0010545,-1.4046e-08,1088.9,0.33594,-0.080457,763.47,9.275e-05,0.0,-7.6813e-12,0.0,0.090618,42.421,1253.5,-0.0011699,-22.147,1.0,0.0,0.99987,0.0,0.61017,
192,-0.070959,0.125,0.00094353,2.5316,-0.070016,213.69,0.0010396,0.0010495,2.9284e-09,865.02,0.6875,-0.070959,692.42,9.3782e-06,0.0,7.1494e-12,0.0,0.080393,42.18,1244.7,-0.00094353,-22.487,1.0,0.0,1.0001,0.0,0.51899,
193,-0.094481,0.11719,0.0012746,2.7027,-0.093207,191.56,0.0011253,0.0011418,9.0168e-09,912.09,0.58594,-0.094481,656.36,-8.0286e-05,0.0,-2.5851e-12,0.0,0.10601,41.631,1274.0,-0.0012746,-22.216,1.0,0.0,0.99985,0.0,0.32308,
194,-0.10226,0.125,0.0017527,2.4978,-0.10051,208.31,0.0013025,0.0013298,-5.8909e-09,1017.8,0.36719,-0.10226,691.74,3.0273e-05,0.0,-2.3011e-12,0.0,0.11519,42.204,1206.9,-0.0017527,-22.573,1.0,0.0,0.99955,0.0,0.42342,
195,-0.074921,0.11719,0.0012983,2.546,-0.073623,203.25,0.00099424,0.0010198,-7.8377e-09,994.16,0.4375,-0.074921,829.68,-0.00012252,0.0,1.1775e-12,0.0,0.085255,42.788,1122.1,-0.0012983,-22.812,1.0,0.0,0.9997,0.0,0.33333,
196,-0.09149,0.085938,0.0011817,3.0444,-0.090308,225.94,0.0011227,0.0011313,1.7667e-08,1089.6,0.30469,-0.09149,753.87,1.6673e-05,0.0,-5.9305e-12,0.0,0.10284,41.787,1236.8,-0.0011817,-22.103,1.0,0.0,0.99994,0.0,0.55396,
197,-0.075635,0.10938,0.0012289,2.9926,-0.074406,223.44,0.0010987,0.0011104,-5.1869e-09,981.87,0.46875,-0.075635,789.08,-2.7827e-06,0.0,-4.9118e-12,0.0,0.086236,42.678,1152.0,-0.0012289,-22.491,1.0,0.0,0.99987,0.0,0.48765,
198,-0.073269,0.078125,0.0012262,2.9849,-0.072043,180.44,0.00093462,0.00094675,1.3457e-08,968.87,0.49219,-0.073269,766.75,0.00032969,0.0,-5.3156e-12,0.0,0.084531,42.783,1164.8,-0.0012262,-22.867,1.0,0.0,0.99971,0.0,0.47328,
199,-0.074048,0.125,0.0010745,2.4003,-0.072974,177.25,0.00098865,0.0010061,3.0365e-08,828.95,0.625,-0.074048,616.17,0.00024886,0.0,9.289e-12,0.0,0.082999,42.326,1183.6,-0.0010745,-22.611,1.0,0.0,0.99991,0.0,0.62963,
200,-0.080391,0.125,0.0015591,2.873,-0.078832,202.88,0.0010558,0.0010745,-2.5341e-09,955.55,0.39062,-0.080391,599.28,0.00017856,0.0,-2.4747e-12,0.0,0.091067,42.243,1183.9,-0.0015591,-22.727,1.0,0.0,0.9995,0.0,0.50955,0.0
201,-0.087079,0.078125,0.0010616,2.5634,-0.086017,221.44,0.001061,0.0010751,1.1672e-08,997.62,0.52344,-0.087079,742.27,-0.00014792,0.0,0.0,0.0,0.10075,41.726,1278.1,-0.0010616,-21.979,1.0,0.0,1.0,0.0,0.53846,
202,-0.072019,0.046875,0.00096739,2.6342,-0.071052,202.0,0.00094705,0.0009593,1.2613e-08,873.03,0.5625,-0.072019,664.76,-6.0457e-05,0.0,-1.1103e-11,0.0,0.081851,42.37,1140.8,-0.00096739,-22.504,1.0,0.0,0.99998,0.0,0.48092,
203,-0.097019,0.125,0.0014544,2.9034,-0.095564,181.38,0.0012182,0.0012393,2.7014e-08,958.05,0.41406,-0.097019,656.62,-7.4915e-05,0.0,0.0,0.0,0.10988,42.069,1171.1,-0.0014544,-21.557,1.0,0.0,0.99976,0.0,0.38,
204,-0.083234,0.09375,0.0014264,2.6874,-0.081807,173.88,0.0010432,0.0010664,1.6927e-08,906.3,0.51562,-0.083234,637.24,0.00019015,0.0,3.1789e-12,0.0,0.093263,42.427,1192.7,-0.0014264,-22.085,1.0,0.0,0.99962,0.0,0.55556,
205,-0.1029,0.10156,0.0014431,2.8465,-0.10145,227.0,0.0014291,0.0016372,1.8559e-08,1049.2,0.4375,-0.1029,776.21,-0.0002067,0.0,-2.2655e-12,0.0,0.11714,41.49,1261.5,-0.0014431,-21.463,1.0,0.0,0.99999,0.0,0.48905,
206,-0.095499,0.11719,0.0012873,2.6738,-0.094212,180.44,0.0012428,0.0012592,4.2881e-08,880.99,0.58594,-0.095499,750.59,-9.2392e-06,0.0,2.6588e-12,0.0,0.10831,41.719,1065.5,-0.0012873,-21.817,1.0,0.0,0.99996,0.0,0.55208,
207,-0.074614,0.125,0.0011892,2.8155,-0.073425,177.5,0.00098547,0.0010207,2.6838e-08,932.61,0.44531,-0.074614,789.74,-0.0001091,0.0,-8.6335e-12,0.0,0.083594,42.38,1047.3,-0.0011892,-22.529,1.0,0.0,0.9998,0.0,0.31667,
208,-0.094227,0.125,0.0014572,3.0786,-0.09277,201.62,0.0011806,0.0012001,1.4341e-08,1032.9,0.41406,-0.094227,742.21,-1.5386e-05,0.0,-2.2408e-12,0.0,0.10563,41.734,1238.3,-0.0014572,-21.766,1.0,0.0,0.99972,0.0,0.41566,
209,-0.10042,0.11719,0.0012682,2.6834,-0.099151,194.69,0.0012294,0.0012541,1.7874e-08,1048.4,0.34375,-0.10042,825.77,-7.7771e-05,0.0,0.0,0.0,0.11481,41.459,1165.0,-0.0012682,-21.605,1.0,0.0,0.99996,0.0,0.45399,
210,-0.08475,0.125,0.0014363,2.5669,-0.083313,194.06,0.0012331,0.0013461,4.3673e-08,871.01,0.45312,-0.08475,675.97,-6.2666e-05,0.0,4.1273e-12,0.0,0.09682,41.765,1032.6,-0.0014363,-22.013,1.0,0.0,0.9998,0.0,0.71233,
211,-0.094368,0.10156,0.0016975,2.5217,-0.09267,200.81,0.0014041,0.0014494,-5.8674e-09,850.96,0.5625,-0.094368,727.78,-0.00023115,0.0,5.7299e-12,0.0,0.10601,41.529,1009.3,-0.0016975,-21.493,1.0,0.0,0.99971,0.0,0.40426,
212,-0.089983,0.11719,0.001734,2.9627,-0.088249,209.62,0.0012397,0.001279,-4.0376e-09,977.27,0.46094,-0.089983,673.8,-0.00019318,0.0,-3.6397e-12,0.0,0.10267,41.341,1236.8,-0.001734,-21.768,1.0,0.0,0.99951,0.0,0.53913,
213,-0.094944,0.125,0.001506,2.8,-0.093459,189.56,0.0012942,0.0013392,5.3205e-09,906.55,0.46875,-0.09494,692.3,0.00012896,0.0,-3.8968e-12,0.0,0.10538,41.759,1095.6,-0.001506,-21.641,0.99999,0.0,0.99979,0.0,0.38462,
214,-0.084162,0.070312,0.0011578,2.7657,-0.083004,178.94,0.0012781,0.0013354,-1.3919e-08,932.61,0.45312,-0.084162,619.05,-0.00013805,0.0,-3.7071e-12,0.0,0.094527,41.655,1192.4,-0.0011578,-22.325,1.0,0.0,1.0001,0.0,0.49265,
215,-0.092826,0.070312,0.0014145,2.6021,-0.091411,173.0,0.0015068,0.0015719,3.1981e-08,868.18,0.44531,-0.092826,697.4,0.00018367,0.0,-2.6794e-12,0.0,0.10316,41.868,1005.3,-0.0014145,-21.727,1.0,0.0,1.0001,0.0,0.63077,
216,-0.08307,0.11719,0.0018453,2.3425,-0.081225,176.12,0.0013774,0.0014288,-2.4242e-08,805.56,0.50781,-0.08307,654.62,-8.384e-05,0.0,0.0,0.0,0.092184,41.867,961.3,-0.0018453,-21.837,1.0,0.0,0.99953,0.0,0.55963,
217,-0.090317,0.11719,0.0013303,2.3378,-0.088987,183.12,0.0014607,0.0014878,-2.3789e-08,804.51,0.61719,-0.090317,548.99,0.0001497,0.0,-4.4964e-12,0.0,0.10198,41.733,1216.5,-0.0013303,-21.388,1.0,0.0,1.0001,0.0,0.5473,
218,-0.085656,0.023438,0.00152,2.7659,-0.084136,198.0,0.0012314,0.001256,-1.6239e-10,932.07,0.60938,-0.085656,789.05,-0.00028495,0.0,1.2053e-11,0.0,0.098467,41.717,1155.2,-0.00152,-21.694,1.0,0.0,0.99971,0.0,0.55652,
219,-0.071918,0.125,0.0012577,2.3009,-0.07066,184.0,0.0012412,0.0012468,9.5968e-09,780.24,0.52344,-0.071918,610.76,-7.2949e-05,0.0,1.562e-12,0.0,0.082416,42.173,966.39,-0.0012577,-21.83,1.0,0.0,0.99998,0.0,0.5678,
220,-0.081921,0.11719,0.0021265,2.6634,-0.079795,187.06,0.0014268,0.0014666,-4.3456e-09,900.3,0.52344,-0.081921,662.76,0.00025275,0.0,-2.6115e-12,0.0,0.094456,42.091,1161.2,-0.0021265,-21.247,1.0,0.0,0.9993,0.0,0.5098,
221,-0.11601,0.11719,0.0017193,2.5723,-0.11429,213.94,0.0016071,0.0016204,-1.8832e-08,872.27,0.51562,-0.11601,536.56,-9.2933e-05,0.0,-2.8294e-12,0.0,0.13347,39.705,1229.6,-0.0017193,-20.025,1.0,0.0,0.99989,0.0,0.54135,
222,-0.085687,0.085938,0.0016857,2.3353,-0.084002,184.94,0.0013311,0.0013682,-8.2026e-09,782.61,0.57031,-0.085687,562.55,0.00047325,0.0,1.5583e-12,0.0,0.095974,41.239,1074.7,-0.0016857,-21.016,1.0,0.0,0.99965,0.0,0.60909,
223,-0.090903,0.078125,0.0014173,2.4514,-0.089485,206.81,0.0012386,0.0012906,1.5892e-09,806.92,0.57031,-0.090903,668.81,0.00017486,0.0,0.0,0.0,0.10036,40.702,990.24,-0.0014173,-20.744,1.0,0.0,0.99982,0.0,0.41964,
