step,ppo_actor/update/new_logp/avg,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_direct/avg,timeperf/train_step,ppo_actor/update/old_logp/avg,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/advantages/avg,ppo_actor/seq_len/avg,ppo_actor/task_reward/avg,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/correct_seq_len/avg,ppo_actor/update/actor_loss/avg,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/final_reward/avg,ppo_actor/update/approx_kl/avg,ppo_actor/update/entropy/avg,ppo_actor/update/vocab_max_logits/avg,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/vocab_min_logits/avg,ppo_actor/update/importance_weight/avg,ppo_actor/kl_rewards/avg,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/clip_ratio/avg,rollout/reward,eval-rollout/reward
224,-0.090051,0.125,0.0011685,2.4612,-0.088882,198.38,0.0011058,0.0011411,1.1961e-08,836.21,0.55469,-0.090051,528.7,-0.0001643,0.0,4.3804e-12,0.0,0.10176,40.99,1219.2,-0.0011685,-20.555,1.0,0.0,0.99994,0.0,0.52318,
225,-0.10952,0.078125,0.0012004,2.525,-0.10832,232.94,0.0013437,0.00138,-6.5545e-09,1021.8,0.375,-0.10952,791.08,0.00014317,0.0,-1.0035e-11,0.0,0.12255,40.243,1160.3,-0.0012004,-19.974,1.0,0.0,1.0001,0.0,0.53488,
226,-0.091621,0.11719,0.0012702,2.4075,-0.090375,178.94,0.001152,0.0011757,8.888e-09,822.73,0.5625,-0.091608,581.36,-0.00014841,0.0,7.233e-12,0.0,0.1023,41.069,1133.1,-0.0012702,-20.965,0.99999,0.0,0.99988,0.0,0.49194,
227,-0.086474,0.125,0.0011875,2.4872,-0.085286,195.38,0.0011654,0.0012307,1.5202e-08,846.25,0.53906,-0.086474,606.7,-0.00036489,0.0,0.0,0.0,0.09808,41.161,1126.4,-0.0011875,-20.698,1.0,0.0,0.99998,0.0,0.44928,
228,-0.10721,0.070312,0.0016574,2.6113,-0.10555,225.44,0.001334,0.0015098,-9.625e-09,894.25,0.48438,-0.10721,692.84,-2.1262e-05,0.0,2.785e-12,0.0,0.1228,40.172,1083.5,-0.0016574,-20.003,1.0,0.0,0.99968,0.0,0.57143,
229,-0.073706,0.0625,0.0010726,2.3079,-0.072634,178.25,0.00098571,0.0010223,4.8255e-09,771.15,0.49219,-0.073706,619.81,1.3296e-05,0.0,6.2832e-12,0.0,0.082763,41.882,917.83,-0.0010726,-21.274,1.0,0.0,0.99991,0.0,0.53061,
230,-0.10792,0.09375,0.001499,2.8317,-0.10643,289.0,0.0013193,0.001367,-1.1809e-08,935.06,0.53125,-0.10792,624.79,0.00025344,0.0,5.7661e-12,0.0,0.12296,40.345,1286.7,-0.001499,-20.116,1.0,0.0,0.99982,0.0,0.38323,
231,-0.11184,0.11719,0.0017341,2.7715,-0.1101,196.94,0.0012948,0.0013632,1.5551e-08,932.85,0.46094,-0.11184,605.29,0.00010863,0.0,-5.0621e-12,0.0,0.12568,40.561,1212.9,-0.0017341,-19.804,1.0,0.0,0.99956,0.0,0.53488,
232,-0.092863,0.023438,0.0014562,2.3863,-0.091429,200.25,0.0011973,0.0013027,-7.8103e-09,810.77,0.47656,-0.092858,679.07,-0.00017985,0.0,6.1018e-12,0.0,0.10534,40.772,930.69,-0.0014562,-20.369,0.99999,0.0,0.99974,0.0,0.4386,
233,-0.088354,0.070312,0.0011801,2.3719,-0.087174,182.56,0.0011598,0.001187,4.831e-09,774.79,0.53125,-0.088354,682.63,9.4172e-05,0.0,-3.1452e-12,0.0,0.10045,41.16,879.23,-0.0011801,-20.6,1.0,0.0,0.99998,0.0,0.57143,
234,-0.095344,0.125,0.0015651,2.6499,-0.093802,291.38,0.0013253,0.0013346,-5.0238e-09,884.59,0.41406,-0.095329,596.0,-5.2019e-06,0.0,-3.9249e-12,0.0,0.10795,40.37,1088.5,-0.0015651,-19.684,0.99999,0.0,0.99976,0.0,0.50388,
235,-0.098027,0.10156,0.0013338,2.3679,-0.096694,176.19,0.0012494,0.0012499,2.482e-09,776.55,0.57812,-0.098027,571.62,0.00013729,0.0,1.3961e-11,0.0,0.11281,40.583,1057.4,-0.0013338,-19.583,1.0,0.0,0.99992,0.0,0.53191,
236,-0.10317,0.054688,0.0017052,2.4181,-0.10147,194.5,0.0012797,0.0014383,1.7866e-08,835.05,0.47656,-0.10317,537.92,-6.8164e-05,0.0,2.9079e-12,0.0,0.11847,40.228,1105.6,-0.0017052,-19.915,1.0,0.0,0.99957,0.0,0.58268,
237,-0.098462,0.10938,0.0018064,2.2373,-0.096656,205.56,0.0012327,0.0012565,6.8242e-09,764.55,0.57031,-0.098462,546.9,-0.00011008,0.0,-8.3304e-13,0.0,0.11147,39.9,1053.4,-0.0018064,-19.768,1.0,0.0,0.99943,0.0,0.56989,
238,-0.094943,0.054688,0.0015445,2.3717,-0.093398,199.62,0.0012286,0.0012693,-1.5503e-09,814.78,0.625,-0.094943,681.24,8.1781e-05,0.0,-7.5698e-12,0.0,0.1085,40.676,1037.4,-0.0015445,-19.887,1.0,0.0,0.99968,0.0,0.35,
239,-0.13341,0.125,0.0016722,3.31,-0.13174,204.31,0.001398,0.0014071,-1.5513e-08,926.66,0.41406,-0.13341,604.42,-2.9762e-05,0.0,5.1572e-12,0.0,0.15187,39.317,1154.4,-0.0016722,-19.261,1.0,0.0,0.99973,0.0,0.46207,
240,-0.10455,0.125,0.001511,2.5904,-0.10304,191.56,0.0012166,0.0012822,7.2068e-09,853.21,0.41406,-0.10455,644.13,0.00016316,0.0,2.8152e-12,0.0,0.11914,40.632,1001.0,-0.001511,-20.31,1.0,0.0,0.99971,0.0,0.53077,
241,-0.13098,0.11719,0.0020222,2.988,-0.129,221.62,0.0014569,0.0014789,9.2784e-09,941.12,0.45312,-0.13097,547.6,-0.00015887,0.0,7.7665e-12,0.0,0.14929,39.0,1267.2,-0.0020222,-19.347,0.99998,0.0,0.99943,0.0,0.48077,
242,-0.098194,0.046875,0.0014611,2.5637,-0.096733,229.62,0.0012034,0.0012267,-1.8349e-08,853.3,0.55469,-0.098194,733.61,6.6568e-05,0.0,4.4798e-12,0.0,0.11148,40.318,1002.4,-0.0014611,-19.961,1.0,0.0,0.99974,0.0,0.3254,
243,-0.10216,0.10156,0.0016596,2.9188,-0.1005,235.94,0.0011889,0.0011948,-6.5404e-09,965.0,0.34375,-0.10216,557.5,-2.016e-05,0.0,6.3871e-13,0.0,0.11754,40.143,1178.5,-0.0016596,-19.443,1.0,0.0,0.99953,0.0,0.41611,
244,-0.11813,0.125,0.0015538,2.8538,-0.11658,215.0,0.0013929,0.0014219,-1.8859e-08,948.23,0.375,-0.11813,676.71,0.00043375,0.0,1.2702e-12,0.0,0.13583,39.95,1111.1,-0.0015538,-19.507,1.0,0.0,0.99984,0.0,0.40594,
245,-0.11253,0.070312,0.0021898,2.6551,-0.11034,199.06,0.0013608,0.0013806,-6.4029e-09,869.31,0.44531,-0.11253,570.18,-0.00030011,0.0,8.3371e-12,0.0,0.12945,39.701,1109.5,-0.0021898,-19.496,1.0,0.0,0.99917,0.0,0.47337,
246,-0.12118,0.125,0.0014683,2.9797,-0.11971,203.94,0.0012923,0.0013041,7.2766e-09,990.3,0.375,-0.12118,742.6,-0.00010597,0.0,-2.3687e-12,0.0,0.13774,39.267,1138.9,-0.0014683,-18.868,1.0,0.0,0.99982,0.0,0.552,
247,-0.094674,0.14844,0.0018891,2.1803,-0.092785,174.31,0.0010781,0.0011009,5.6527e-09,743.71,0.5625,-0.094674,564.22,8.161e-05,0.0,6.5425e-12,0.0,0.10957,40.301,974.48,-0.0018891,-19.716,1.0,0.0,0.99919,0.0,0.52174,
248,-0.092093,0.11719,0.0011394,2.7843,-0.090954,199.62,0.0010489,0.0010652,1.0819e-08,904.84,0.57031,-0.092093,692.05,0.00012175,0.0,-6.6031e-13,0.0,0.10524,41.028,1187.3,-0.0011394,-20.479,1.0,0.0,0.99991,0.0,0.38194,
249,-0.13541,0.125,0.0018645,3.0496,-0.13354,205.75,0.0013548,0.0013667,-1.4988e-08,1052.8,0.41406,-0.13541,800.19,0.0001392,0.0,1.0995e-12,0.0,0.15484,39.302,1231.3,-0.0018645,-18.848,1.0,0.0,0.99949,0.0,0.48031,
250,-0.099736,0.070312,0.0014237,3.0585,-0.098312,219.62,0.0011287,0.0011478,-6.8417e-09,986.28,0.35938,-0.099736,821.78,-0.00010909,0.0,-4.8591e-12,0.0,0.11389,40.278,1078.6,-0.0014237,-19.573,1.0,0.0,0.9997,0.0,0.39884,0.05
251,-0.13499,0.125,0.0016135,2.8376,-0.13338,180.88,0.0013681,0.0013779,-2.4672e-09,953.97,0.44531,-0.13499,610.16,-6.4065e-05,0.0,2.4093e-12,0.0,0.15562,39.268,1230.0,-0.0016135,-19.014,1.0,0.0,0.99975,0.0,0.55215,
252,-0.11623,0.078125,0.001909,2.55,-0.11432,165.5,0.0012953,0.0012961,0.0,864.04,0.50781,-0.11623,671.82,-7.336e-05,0.0,1.4666e-11,0.0,0.13424,39.786,1062.4,-0.001909,-18.849,1.0,0.0,0.99939,0.0,0.58594,
253,-0.10243,0.10938,0.0015807,2.2494,-0.10085,177.81,0.0011968,0.001203,-3.3276e-09,751.0,0.66406,-0.10243,629.96,-3.6584e-05,0.0,-4.062e-12,0.0,0.11668,40.372,990.26,-0.0015807,-19.726,1.0,0.0,0.99962,0.0,0.89655,
254,-0.099767,0.039062,0.0017287,2.5101,-0.098039,211.0,0.0011732,0.0011794,4.9782e-08,862.34,0.58594,-0.099767,699.27,-0.0001946,0.0,-1.4298e-12,0.0,0.11376,39.982,1093.1,-0.0017287,-19.583,1.0,0.0,0.99944,0.0,0.5303,
255,-0.10506,0.11719,0.0013835,2.8437,-0.10367,188.94,0.0012033,0.001199,-1.5271e-08,948.08,0.51562,-0.10506,744.86,-0.00013949,0.0,4.9072e-12,0.0,0.11962,40.09,1164.4,-0.0013835,-19.145,1.0,0.0,0.99982,0.0,0.47651,
256,-0.094446,0.10938,0.0013794,2.6259,-0.093066,174.0,0.0010746,0.001172,-1.3367e-09,887.45,0.55469,-0.094446,675.87,-0.00024073,0.0,1.3054e-12,0.0,0.1091,40.312,1151.0,-0.0013794,-19.381,1.0,0.0,0.9997,0.0,0.44545,
257,-0.10791,0.125,0.0013986,2.2974,-0.10654,179.0,0.0012253,0.0012287,-1.5694e-09,786.66,0.48438,-0.1079,611.39,0.00010003,0.0,9.1959e-12,0.0,0.12344,39.747,951.3,-0.0013986,-19.141,0.99999,0.0,0.99983,0.0,0.51408,
258,-0.12268,0.078125,0.0019725,2.784,-0.12071,204.88,0.0011935,0.001197,1.5421e-08,946.97,0.41406,-0.12268,764.62,-0.00017976,0.0,0.0,0.0,0.14063,39.04,1075.8,-0.0019725,-18.444,1.0,0.0,0.99922,0.0,0.38261,
259,-0.12711,0.054688,0.0017217,2.3978,-0.12539,185.75,0.0012066,0.0012215,-3.0785e-09,805.31,0.53125,-0.12711,571.65,8.7765e-05,0.0,2.2548e-12,0.0,0.14578,39.276,1070.1,-0.0017217,-18.987,1.0,0.0,0.99948,0.0,0.32484,
260,-0.12922,0.10938,0.0017098,2.7146,-0.12751,203.12,0.0013108,0.0013141,-9.596e-09,898.8,0.35156,-0.12922,634.49,-9.1814e-05,0.0,-3.3468e-12,0.0,0.14901,38.814,1042.1,-0.0017098,-18.603,1.0,0.0,0.9996,0.0,0.56075,
261,-0.087229,0.0625,0.0013618,2.2168,-0.085867,173.5,0.0010351,0.0010471,-8.3038e-09,747.74,0.40625,-0.087229,582.77,0.00016687,0.0,-4.0546e-12,0.0,0.10053,40.739,860.62,-0.0013618,-19.822,1.0,0.0,0.99967,0.0,0.59843,
262,-0.099713,0.125,0.0012014,3.0313,-0.098512,224.5,0.00098312,0.00099842,-1.0437e-08,955.48,0.4375,-0.099713,760.29,-7.7232e-05,0.0,0.0,0.0,0.11599,39.51,1107.3,-0.0012014,-18.835,1.0,0.0,0.99978,0.0,0.48366,
263,-0.11671,0.10938,0.0014222,2.4699,-0.11529,204.69,0.0010815,0.0011155,9.9213e-09,853.52,0.64062,-0.11671,622.45,-0.00010482,0.0,-2.8707e-12,0.0,0.13388,39.198,1265.4,-0.0014222,-18.524,1.0,0.0,0.99966,0.0,0.5,
264,-0.13209,0.11719,0.0013905,2.4746,-0.1307,205.88,0.0011409,0.0011572,-1.5256e-08,830.99,0.50781,-0.13209,576.8,-0.00012499,0.0,-1.4898e-12,0.0,0.14946,38.523,1093.3,-0.0013905,-18.195,1.0,0.0,0.99975,0.0,0.68932,
265,-0.098304,0.054688,0.0011537,2.3851,-0.09715,170.69,0.0010029,0.0010233,1.7588e-08,780.68,0.55469,-0.098304,697.45,-0.00011176,0.0,9.9241e-12,0.0,0.11069,40.055,884.35,-0.0011537,-19.443,1.0,0.0,0.99985,0.0,0.64493,
266,-0.10417,0.085938,0.0012779,2.4661,-0.10289,197.81,0.0010366,0.0010559,3.1452e-09,842.14,0.55469,-0.10417,606.92,0.00013302,0.0,-5.7817e-12,0.0,0.11785,39.819,1135.1,-0.0012779,-19.256,1.0,0.0,0.99976,0.0,0.48077,
267,-0.138,0.125,0.0011825,2.922,-0.13682,196.94,0.0010996,0.0011177,-2.8783e-08,826.46,0.67188,-0.138,612.38,0.00035032,0.0,2.9588e-12,0.0,0.15838,38.549,1264.8,-0.0011825,-18.21,1.0,0.0,0.99992,0.0,0.47692,
268,-0.12602,0.078125,0.0013065,2.5148,-0.12472,231.31,0.0011354,0.001168,5.1168e-09,976.84,0.42188,-0.12602,732.61,0.00020782,0.0,2.4984e-12,0.0,0.14406,38.974,1155.1,-0.0013065,-18.395,1.0,0.0,0.99983,0.0,0.42647,
269,-0.12414,0.125,0.0010788,2.7587,-0.12306,189.38,0.0010762,0.0011005,1.1107e-08,919.23,0.45312,-0.12414,605.0,-0.00014205,0.0,-4.4662e-12,0.0,0.14157,39.183,1179.6,-0.0010788,-18.408,1.0,0.0,1.0,0.0,0.48462,
270,-0.12209,0.054688,0.0010839,2.7019,-0.12101,182.38,0.001125,0.0011436,9.4678e-09,887.47,0.48438,-0.12209,640.4,-0.00011487,0.0,0.0,0.0,0.13791,39.321,1119.6,-0.0010839,-18.34,1.0,0.0,1.0,0.0,0.53125,
271,-0.13535,0.125,0.0011871,2.6006,-0.13417,196.81,0.0012037,0.0012273,-1.3924e-08,881.73,0.46094,-0.13535,614.88,-0.00045362,0.0,6.1189e-12,0.0,0.1525,38.495,1109.9,-0.0011871,-18.379,1.0,0.0,1.0,0.0,0.3301,
272,-0.11356,0.070312,0.0007079,2.7881,-0.11285,222.56,0.0011183,0.001152,-9.3058e-09,939.94,0.57812,-0.11356,793.42,2.3883e-05,0.0,0.0,0.0,0.12793,39.07,1140.7,-0.0007079,-18.542,1.0,0.0,1.0004,0.0,0.35556,
273,-0.12733,0.10156,0.0010336,2.562,-0.12629,208.5,0.0012006,0.0012293,2.4205e-09,996.51,0.29688,-0.12733,798.61,-9.6349e-05,0.0,-1.1819e-12,0.0,0.14155,39.01,1080.1,-0.0010336,-18.326,1.0,0.0,1.0002,0.0,0.54444,
274,-0.14218,0.1875,0.0015702,2.8495,-0.14061,190.0,0.0014585,0.001535,-1.1112e-08,940.95,0.32031,-0.14218,623.22,-0.00029962,0.0,1.2402e-12,0.0,0.15931,38.906,1090.7,-0.0015702,-18.512,1.0,0.0,0.99989,0.0,0.50526,
275,-0.087939,0.0625,0.00039748,2.1783,-0.087542,206.12,0.00097788,0.00099056,9.2009e-09,724.38,0.74219,-0.087939,627.59,-0.00020667,0.0,2.6956e-12,0.0,0.0984,40.459,1003.0,-0.00039748,-20.038,1.0,0.0,1.0006,0.0,0.49624,
276,-0.11586,0.085938,0.0010978,2.959,-0.11476,181.88,0.0010997,0.001124,1.4036e-08,965.38,0.39844,-0.11586,805.27,-0.00034407,0.0,4.7547e-12,0.0,0.12964,39.36,1071.4,-0.0010978,-18.7,1.0,0.0,1.0,0.0,0.48905,
277,-0.11865,0.023438,0.0010709,2.5122,-0.11758,184.5,0.0012046,0.001259,-8.5591e-09,853.03,0.52344,-0.11865,671.52,2.2362e-05,0.0,6.2689e-12,0.0,0.1339,39.31,1052.4,-0.0010709,-18.843,1.0,0.0,1.0001,0.0,0.51304,
278,-0.13333,0.125,0.0010251,2.3545,-0.13231,214.88,0.0012748,0.0013085,3.1792e-09,814.82,0.48438,-0.13333,614.03,-0.00015834,0.0,3.1047e-12,0.0,0.15181,38.67,1003.4,-0.0010251,-18.53,1.0,0.0,1.0002,0.0,0.59524,
279,-0.09971,0.085938,0.0010384,2.6627,-0.098671,197.69,0.0011394,0.001173,2.5405e-08,873.4,0.49219,-0.09971,650.13,-5.4884e-05,0.0,-1.3094e-11,0.0,0.11032,39.98,1089.8,-0.0010384,-19.007,1.0,0.0,1.0001,0.0,0.48182,
280,-0.097254,0.054688,0.0010277,2.6782,-0.096226,201.69,0.0010181,0.0010349,9.2464e-09,897.88,0.625,-0.097254,722.05,0.00014163,0.0,2.6755e-12,0.0,0.10946,40.557,1190.9,-0.0010277,-19.424,1.0,0.0,0.99999,0.0,0.48125,
281,-0.10943,0.10938,0.00096745,2.8618,-0.10846,189.12,0.0010919,0.0011076,1.2305e-08,964.17,0.375,-0.10943,682.69,-0.00013165,0.0,-6.0082e-12,0.0,0.12355,40.355,1133.1,-0.00096745,-19.094,1.0,0.0,1.0001,0.0,0.54967,
282,-0.12348,0.085938,0.0016409,2.446,-0.12184,187.62,0.0011605,0.0011644,-1.2574e-08,832.3,0.5625,-0.12348,641.29,-0.0002056,0.0,2.8893e-12,0.0,0.1406,39.565,1077.9,-0.0016409,-19.0,1.0,0.0,0.99952,0.0,0.69474,
283,-0.12847,0.078125,0.0010414,2.5299,-0.12743,231.38,0.0011918,0.0011857,6.5447e-09,814.24,0.6875,-0.12847,716.58,-0.00025358,0.0,7.9891e-12,0.0,0.14669,38.958,1029.1,-0.0010414,-19.209,1.0,0.0,1.0002,0.0,0.5514,
284,-0.11649,0.085938,0.0013584,2.7494,-0.11513,233.44,0.0011393,0.0011549,6.7459e-09,904.95,0.54688,-0.11649,716.11,0.00013159,0.0,3.4672e-12,0.0,0.13248,39.349,1132.9,-0.0013584,-18.627,1.0,0.0,0.99978,0.0,0.5,
285,-0.13734,0.125,0.0013031,2.9031,-0.13605,191.31,0.0012936,0.0013096,-2.4777e-09,961.13,0.5,-0.13734,730.78,0.00026451,0.0,4.8392e-12,0.0,0.15549,38.568,1191.5,-0.0013031,-18.292,0.99999,0.0,0.99999,0.0,0.58824,
286,-0.12666,0.125,0.0014521,2.6709,-0.12521,202.5,0.0012224,0.0012758,-9.5436e-09,902.0,0.49219,-0.12666,661.08,-0.00025098,0.0,-5.3256e-12,0.0,0.14395,39.237,1135.5,-0.0014521,-18.636,1.0,0.0,0.99977,0.0,0.62281,
287,-0.12841,0.09375,0.0010523,2.6022,-0.12736,191.38,0.0012095,0.0012203,4.3889e-09,843.25,0.64844,-0.12841,671.82,-8.1902e-05,0.0,8.5721e-12,0.0,0.14628,38.757,1159.4,-0.0010523,-18.474,1.0,0.0,1.0002,0.0,0.52941,
288,-0.11201,0.078125,0.0011091,2.6663,-0.1109,203.31,0.0011783,0.0011965,1.076e-08,912.34,0.5625,-0.11201,672.74,0.00024313,0.0,-1.3135e-12,0.0,0.12681,39.5,1220.4,-0.0011091,-18.677,1.0,0.0,1.0001,0.0,0.48175,
289,-0.14442,0.125,0.0014434,2.8659,-0.14297,204.62,0.0013218,0.0013734,1.2498e-08,967.7,0.46094,-0.14442,692.63,-0.00014381,0.0,2.441e-12,0.0,0.16604,38.935,1202.9,-0.0014434,-18.657,1.0,0.0,0.99988,0.0,0.56522,
290,-0.13229,0.11719,0.0014134,2.7646,-0.13087,216.31,0.0012515,0.001276,9.8974e-09,938.98,0.53125,-0.13229,694.1,-0.00026265,0.0,-9.021e-12,0.0,0.14854,39.056,1216.5,-0.0014134,-18.357,1.0,0.0,0.99984,0.0,0.68421,
291,-0.10142,0.054688,0.0010784,2.527,-0.10034,170.44,0.0010028,0.0010251,3.2044e-09,840.06,0.71094,-0.10142,765.29,5.7861e-05,0.0,0.0,0.0,0.11471,40.223,1024.0,-0.0010784,-19.046,1.0,0.0,0.99992,0.0,0.4966,
292,-0.11565,0.10156,0.0010099,2.9825,-0.11464,238.62,0.0011634,0.0011821,-1.2762e-08,985.93,0.51562,-0.11565,740.21,7.9659e-05,0.0,-2.4925e-12,0.0,0.12997,39.368,1247.5,-0.0010099,-18.826,1.0,0.0,1.0002,0.0,0.62602,
293,-0.13224,0.046875,0.0019678,2.5105,-0.13027,208.81,0.001268,0.0012881,-6.3331e-09,848.8,0.5625,-0.13224,655.68,-2.7912e-05,0.0,-7.276e-12,0.0,0.15111,38.873,1097.1,-0.0019678,-18.618,1.0,0.0,0.9993,0.0,0.51563,
294,-0.11613,0.10938,0.0015677,2.7762,-0.11456,243.25,0.00124,0.0012581,1.8367e-08,944.22,0.57031,-0.11613,680.62,0.00011214,0.0,-1.3286e-12,0.0,0.13179,39.298,1294.1,-0.0015677,-18.455,1.0,0.0,0.99967,0.0,0.44755,
295,-0.12155,0.11719,0.0012056,2.5932,-0.12034,182.19,0.0012275,0.0012504,-1.2082e-08,853.11,0.52344,-0.12155,660.37,4.6265e-05,0.0,4.1644e-12,0.0,0.13789,39.366,1064.8,-0.0012056,-18.757,1.0,0.0,1.0,0.0,0.40187,
296,-0.12196,0.03125,0.0013698,2.7001,-0.12059,214.38,0.0012426,0.0013046,-1.3172e-08,865.98,0.50781,-0.12196,675.14,0.00023753,0.0,6.4317e-12,0.0,0.13872,39.2,1062.9,-0.0013698,-18.089,1.0,0.0,0.99987,0.0,0.47154,
297,-0.13361,0.11719,0.0011726,2.7017,-0.13243,216.5,0.0011869,0.0011984,-8.654e-09,877.7,0.3125,-0.13361,577.53,0.00017979,0.0,-7.0426e-13,0.0,0.15229,38.689,1014.1,-0.0011726,-18.238,1.0,0.0,1.0,0.0,0.43312,
298,-0.12327,0.10938,0.0013353,2.5252,-0.12193,182.31,0.0011975,0.0012038,-2.0034e-08,848.75,0.46875,-0.12327,568.65,-7.9554e-05,0.0,0.0,0.0,0.13942,39.631,1095.9,-0.0013353,-18.93,1.0,0.0,0.99986,0.0,0.38136,
299,-0.11879,0.125,0.0015341,2.2908,-0.11726,175.25,0.0011598,0.0011798,0.0,769.08,0.53125,-0.11879,683.22,0.00016279,0.0,3.1367e-12,0.0,0.13444,39.365,866.38,-0.0015341,-18.692,1.0,0.0,0.99963,0.0,0.62319,
300,-0.12947,0.0625,0.0012728,2.4764,-0.1282,218.81,0.0012313,0.0012424,9.4926e-09,821.6,0.32812,-0.12947,591.71,1.0942e-05,0.0,3.8626e-12,0.0,0.14967,38.199,933.87,-0.0012728,-17.719,1.0,0.0,0.99996,0.0,0.61682,0.066667
